city,timestamp,temperature,cloud_cover,cloud_cover_description,pressure,windspeed,precipitation,felt_temperature,Date,Weekday,time,minute
Philadelphia,2020-12-31 00:54:00,5.0,27.0,Mostly Cloudy,1021.09,19.0,0.0,1.0,2020-12-31,3,00:54:00,54
Philadelphia,2020-12-31 01:54:00,4.0,27.0,Mostly Cloudy,1020.42,13.0,0.0,1.0,2020-12-31,3,01:54:00,54
Philadelphia,2020-12-31 02:54:00,6.0,26.0,Cloudy,1019.4,15.0,0.0,2.0,2020-12-31,3,02:54:00,54
Philadelphia,2020-12-31 03:54:00,7.0,26.0,Cloudy,1018.72,20.0,0.0,3.0,2020-12-31,3,03:54:00,54
Philadelphia,2020-12-31 04:54:00,7.0,26.0,Cloudy,1018.05,24.0,0.0,3.0,2020-12-31,3,04:54:00,54
Philadelphia,2020-12-31 05:54:00,8.0,26.0,Cloudy,1017.03,26.0,0.0,4.0,2020-12-31,3,05:54:00,54
Philadelphia,2020-12-31 06:54:00,9.0,26.0,Cloudy,1016.69,24.0,0.0,6.0,2020-12-31,3,06:54:00,54
Philadelphia,2020-12-31 07:54:00,9.0,26.0,Cloudy,1016.35,24.0,0.0,6.0,2020-12-31,3,07:54:00,54
Philadelphia,2020-12-31 08:54:00,9.0,26.0,Cloudy,1015.34,30.0,0.0,6.0,2020-12-31,3,08:54:00,54
Philadelphia,2020-12-31 09:54:00,9.0,26.0,Cloudy,1015.0,26.0,0.0,6.0,2020-12-31,3,09:54:00,54
Philadelphia,2020-12-31 10:54:00,9.0,26.0,Cloudy,1016.01,26.0,0.0,6.0,2020-12-31,3,10:54:00,54
Philadelphia,2020-12-31 11:54:00,9.0,26.0,Cloudy,1017.03,20.0,0.0,6.0,2020-12-31,3,11:54:00,54
Philadelphia,2020-12-31 12:54:00,8.0,26.0,Cloudy,1018.05,13.0,0.0,6.0,2020-12-31,3,12:54:00,54
Philadelphia,2020-12-31 13:54:00,9.0,11.0,Light Rain,1019.06,9.0,0.0,8.0,2020-12-31,3,13:54:00,54
Philadelphia,2020-12-31 14:54:00,8.0,11.0,Light Rain,1020.42,0.0,1.02,8.0,2020-12-31,3,14:54:00,54
Philadelphia,2020-12-31 15:54:00,8.0,26.0,Cloudy,1021.43,17.0,0.0,6.0,2020-12-31,3,15:54:00,54
Philadelphia,2020-12-31 16:54:00,8.0,26.0,Cloudy,1020.42,15.0,0.0,5.0,2020-12-31,3,16:54:00,54
Philadelphia,2020-12-31 17:54:00,7.0,26.0,Cloudy,1020.42,17.0,0.0,4.0,2020-12-31,3,17:54:00,54
Philadelphia,2020-12-31 18:54:00,7.0,26.0,Cloudy,1021.77,13.0,0.0,4.0,2020-12-31,3,18:54:00,54
Philadelphia,2020-12-31 19:54:00,7.0,26.0,Cloudy,1022.45,15.0,0.0,3.0,2020-12-31,3,19:54:00,54
Philadelphia,2020-12-31 20:54:00,6.0,11.0,Light Rain,1024.14,20.0,0.0,2.0,2020-12-31,3,20:54:00,54
Philadelphia,2020-12-31 21:54:00,5.0,26.0,Cloudy,1024.48,6.0,0.0,5.0,2020-12-31,3,21:54:00,54
Philadelphia,2020-12-31 22:54:00,6.0,26.0,Cloudy,1025.49,9.0,0.0,3.0,2020-12-31,3,22:54:00,54
Philadelphia,2020-12-31 23:54:00,5.0,26.0,Cloudy,1026.85,19.0,0.0,1.0,2020-12-31,3,23:54:00,54
Philadelphia,2021-01-01 00:54:00,5.0,26.0,Cloudy,1027.19,11.0,0.0,2.0,2021-01-01,4,00:54:00,54
Philadelphia,2021-01-01 01:54:00,4.0,26.0,Cloudy,1028.2,19.0,0.0,0.0,2021-01-01,4,01:54:00,54
Philadelphia,2021-01-01 02:54:00,3.0,29.0,Partly Cloudy,1028.88,20.0,0.0,-2.0,2021-01-01,4,02:54:00,54
Philadelphia,2021-01-01 03:54:00,2.0,27.0,Mostly Cloudy,1029.9,17.0,0.0,-2.0,2021-01-01,4,03:54:00,54
Philadelphia,2021-01-01 04:54:00,2.0,33.0,Fair,1029.9,13.0,0.0,-2.0,2021-01-01,4,04:54:00,54
Philadelphia,2021-01-01 05:54:00,1.0,29.0,Partly Cloudy,1030.57,11.0,0.0,-3.0,2021-01-01,4,05:54:00,54
Philadelphia,2021-01-01 06:54:00,0.0,33.0,Fair,1031.25,9.0,0.0,-3.0,2021-01-01,4,06:54:00,54
Philadelphia,2021-01-01 07:54:00,0.0,33.0,Fair,1032.26,11.0,0.0,-4.0,2021-01-01,4,07:54:00,54
Philadelphia,2021-01-01 08:54:00,-1.0,33.0,Fair,1031.93,9.0,0.0,-4.0,2021-01-01,4,08:54:00,54
Philadelphia,2021-01-01 09:54:00,-1.0,33.0,Fair,1031.93,9.0,0.0,-4.0,2021-01-01,4,09:54:00,54
Philadelphia,2021-01-01 10:54:00,-2.0,33.0,Fair,1032.6,0.0,0.0,-2.0,2021-01-01,4,10:54:00,54
Philadelphia,2021-01-01 11:54:00,-2.0,30.0,Partly Cloudy,1032.94,6.0,0.0,-2.0,2021-01-01,4,11:54:00,54
Philadelphia,2021-01-01 12:54:00,-1.0,28.0,Mostly Cloudy,1033.28,0.0,0.0,-1.0,2021-01-01,4,12:54:00,54
Philadelphia,2021-01-01 13:54:00,1.0,26.0,Cloudy,1033.96,9.0,0.0,-2.0,2021-01-01,4,13:54:00,54
Philadelphia,2021-01-01 14:54:00,2.0,26.0,Cloudy,1033.62,13.0,0.0,-2.0,2021-01-01,4,14:54:00,54
Philadelphia,2021-01-01 15:54:00,3.0,26.0,Cloudy,1032.26,15.0,0.0,-1.0,2021-01-01,4,15:54:00,54
Philadelphia,2021-01-01 16:54:00,3.0,26.0,Cloudy,1030.91,11.0,0.0,0.0,2021-01-01,4,16:54:00,54
Philadelphia,2021-01-01 17:54:00,3.0,26.0,Cloudy,1029.56,11.0,0.0,0.0,2021-01-01,4,17:54:00,54
Philadelphia,2021-01-01 18:54:00,3.0,11.0,Light Rain,1028.2,15.0,1.02,-1.0,2021-01-01,4,18:54:00,54
Philadelphia,2021-01-01 19:54:00,2.0,26.0,Cloudy,1028.54,13.0,0.25,-2.0,2021-01-01,4,19:54:00,54
Philadelphia,2021-01-01 20:54:00,2.0,11.0,Light Rain,1027.19,9.0,0.51,-1.0,2021-01-01,4,20:54:00,54
Philadelphia,2021-01-01 21:54:00,2.0,12.0,Rain,1026.51,13.0,1.27,-2.0,2021-01-01,4,21:54:00,54
Philadelphia,2021-01-01 22:54:00,2.0,12.0,Rain,1024.48,13.0,2.03,-2.0,2021-01-01,4,22:54:00,54
Philadelphia,2021-01-01 23:54:00,3.0,12.0,Rain,1023.12,13.0,3.56,-1.0,2021-01-01,4,23:54:00,54
Philadelphia,2021-01-02 00:54:00,3.0,11.0,Light Rain,1021.09,17.0,2.03,-1.0,2021-01-02,5,00:54:00,54
Philadelphia,2021-01-02 01:54:00,4.0,40.0,Heavy Rain,1020.08,17.0,5.08,0.0,2021-01-02,5,01:54:00,54
Philadelphia,2021-01-02 02:54:00,4.0,12.0,Rain,1019.06,13.0,3.56,1.0,2021-01-02,5,02:54:00,54
Philadelphia,2021-01-02 03:54:00,4.0,11.0,Light Rain,1015.0,17.0,1.27,0.0,2021-01-02,5,03:54:00,54
Philadelphia,2021-01-02 04:54:00,5.0,26.0,Cloudy,1014.32,13.0,0.25,2.0,2021-01-02,5,04:54:00,54
Philadelphia,2021-01-02 05:54:00,6.0,11.0,Light Rain,1012.29,6.0,0.0,6.0,2021-01-02,5,05:54:00,54
Philadelphia,2021-01-02 06:54:00,6.0,11.0,Light Rain,1011.61,11.0,0.51,3.0,2021-01-02,5,06:54:00,54
Philadelphia,2021-01-02 07:54:00,5.0,11.0,Light Rain,1010.6,0.0,0.0,5.0,2021-01-02,5,07:54:00,54
Philadelphia,2021-01-02 08:54:00,5.0,20.0,Fog,1009.24,0.0,0.0,5.0,2021-01-02,5,08:54:00,54
Philadelphia,2021-01-02 09:54:00,5.0,20.0,Fog,1008.9,9.0,0.0,3.0,2021-01-02,5,09:54:00,54
Philadelphia,2021-01-02 10:54:00,5.0,20.0,Fog,1009.24,15.0,0.0,2.0,2021-01-02,5,10:54:00,54
Philadelphia,2021-01-02 11:54:00,4.0,26.0,Cloudy,1009.92,28.0,0.0,-1.0,2021-01-02,5,11:54:00,54
Philadelphia,2021-01-02 12:54:00,4.0,30.0,Partly Cloudy,1010.94,19.0,0.0,0.0,2021-01-02,5,12:54:00,54
Philadelphia,2021-01-02 13:54:00,6.0,30.0,Partly Cloudy,1011.27,17.0,0.0,2.0,2021-01-02,5,13:54:00,54
Philadelphia,2021-01-02 14:54:00,8.0,30.0,Partly Cloudy,1011.61,15.0,0.0,6.0,2021-01-02,5,14:54:00,54
Philadelphia,2021-01-02 15:54:00,12.0,28.0,Mostly Cloudy,1012.29,28.0,0.0,12.0,2021-01-02,5,15:54:00,54
Philadelphia,2021-01-02 16:54:00,12.0,28.0,Mostly Cloudy,1012.29,31.0,0.0,12.0,2021-01-02,5,16:54:00,54
Philadelphia,2021-01-02 17:54:00,12.0,28.0,Mostly Cloudy,1012.29,24.0,0.0,12.0,2021-01-02,5,17:54:00,54
Philadelphia,2021-01-02 18:54:00,11.0,28.0,Mostly Cloudy / Windy,1013.31,35.0,0.0,11.0,2021-01-02,5,18:54:00,54
Philadelphia,2021-01-02 19:54:00,11.0,28.0,Mostly Cloudy,1014.66,30.0,0.0,11.0,2021-01-02,5,19:54:00,54
Philadelphia,2021-01-02 20:54:00,10.0,28.0,Mostly Cloudy,1016.35,22.0,0.0,10.0,2021-01-02,5,20:54:00,54
Philadelphia,2021-01-02 21:54:00,9.0,27.0,Mostly Cloudy,1017.03,19.0,0.0,6.0,2021-01-02,5,21:54:00,54
Philadelphia,2021-01-02 22:54:00,8.0,27.0,Mostly Cloudy,1017.71,19.0,0.0,4.0,2021-01-02,5,22:54:00,54
Philadelphia,2021-01-02 23:54:00,8.0,27.0,Mostly Cloudy,1019.06,13.0,0.0,5.0,2021-01-02,5,23:54:00,54
Philadelphia,2021-01-03 00:54:00,6.0,27.0,Mostly Cloudy,1019.06,9.0,0.0,4.0,2021-01-03,6,00:54:00,54
Philadelphia,2021-01-03 01:54:00,5.0,27.0,Mostly Cloudy,1019.06,11.0,0.0,2.0,2021-01-03,6,01:54:00,54
Philadelphia,2021-01-03 02:54:00,4.0,27.0,Mostly Cloudy,1019.4,11.0,0.0,2.0,2021-01-03,6,02:54:00,54
Philadelphia,2021-01-03 03:54:00,4.0,27.0,Mostly Cloudy,1019.4,9.0,0.0,1.0,2021-01-03,6,03:54:00,54
Philadelphia,2021-01-03 04:54:00,3.0,26.0,Cloudy,1019.4,15.0,0.0,-1.0,2021-01-03,6,04:54:00,54
Philadelphia,2021-01-03 05:54:00,3.0,26.0,Cloudy,1018.38,13.0,0.0,0.0,2021-01-03,6,05:54:00,54
Philadelphia,2021-01-03 06:54:00,3.0,26.0,Cloudy,1018.05,20.0,0.0,-2.0,2021-01-03,6,06:54:00,54
Philadelphia,2021-01-03 07:54:00,2.0,26.0,Cloudy,1019.74,7.0,0.0,0.0,2021-01-03,6,07:54:00,54
Philadelphia,2021-01-03 08:54:00,2.0,26.0,Cloudy,1018.05,13.0,0.0,-2.0,2021-01-03,6,08:54:00,54
Philadelphia,2021-01-03 09:54:00,2.0,26.0,Cloudy,1017.03,11.0,0.0,-1.0,2021-01-03,6,09:54:00,54
Philadelphia,2021-01-03 10:54:00,2.0,26.0,Cloudy,1018.72,11.0,0.0,-1.0,2021-01-03,6,10:54:00,54
Philadelphia,2021-01-03 11:54:00,2.0,11.0,Light Rain,1018.05,13.0,0.0,-2.0,2021-01-03,6,11:54:00,54
Philadelphia,2021-01-03 12:54:00,2.0,11.0,Light Rain,1018.72,11.0,1.52,-2.0,2021-01-03,6,12:54:00,54
Philadelphia,2021-01-03 13:54:00,2.0,11.0,Light Rain,1018.72,17.0,1.02,-2.0,2021-01-03,6,13:54:00,54
Philadelphia,2021-01-03 14:54:00,3.0,11.0,Light Rain,1017.37,20.0,0.25,-2.0,2021-01-03,6,14:54:00,54
Philadelphia,2021-01-03 15:54:00,3.0,26.0,Cloudy,1015.68,20.0,0.0,-1.0,2021-01-03,6,15:54:00,54
Philadelphia,2021-01-03 16:54:00,4.0,26.0,Cloudy,1014.32,17.0,0.0,0.0,2021-01-03,6,16:54:00,54
Philadelphia,2021-01-03 17:54:00,3.0,26.0,Cloudy,1013.31,20.0,0.0,-1.0,2021-01-03,6,17:54:00,54
Philadelphia,2021-01-03 18:54:00,4.0,9.0,Light Drizzle,1012.29,26.0,0.0,-1.0,2021-01-03,6,18:54:00,54
Philadelphia,2021-01-03 19:54:00,4.0,26.0,Cloudy,1012.29,13.0,0.0,1.0,2021-01-03,6,19:54:00,54
Philadelphia,2021-01-03 20:54:00,4.0,9.0,Light Drizzle,1012.29,15.0,0.0,0.0,2021-01-03,6,20:54:00,54
Philadelphia,2021-01-03 21:54:00,4.0,9.0,Light Drizzle,1012.97,15.0,0.51,0.0,2021-01-03,6,21:54:00,54
Philadelphia,2021-01-03 22:54:00,3.0,9.0,Light Drizzle,1013.64,24.0,1.02,-2.0,2021-01-03,6,22:54:00,54
Philadelphia,2021-01-03 23:54:00,3.0,9.0,Light Drizzle,1013.31,15.0,0.51,-1.0,2021-01-03,6,23:54:00,54
Philadelphia,2021-01-04 00:54:00,3.0,26.0,Cloudy,1013.64,13.0,0.0,0.0,2021-01-04,0,00:54:00,54
Philadelphia,2021-01-04 01:54:00,3.0,26.0,Cloudy,1013.64,15.0,0.0,-1.0,2021-01-04,0,01:54:00,54
Philadelphia,2021-01-04 02:54:00,3.0,26.0,Cloudy,1013.98,19.0,0.0,-1.0,2021-01-04,0,02:54:00,54
Philadelphia,2021-01-04 03:54:00,3.0,11.0,Light Rain,1013.98,13.0,0.0,-1.0,2021-01-04,0,03:54:00,54
Philadelphia,2021-01-04 04:54:00,3.0,26.0,Cloudy,1013.98,13.0,0.0,-1.0,2021-01-04,0,04:54:00,54
Philadelphia,2021-01-04 05:54:00,3.0,9.0,Light Drizzle,1014.32,15.0,0.0,-1.0,2021-01-04,0,05:54:00,54
Philadelphia,2021-01-04 06:54:00,2.0,26.0,Cloudy,1014.66,13.0,0.25,-2.0,2021-01-04,0,06:54:00,54
Philadelphia,2021-01-04 07:54:00,2.0,26.0,Cloudy,1014.32,11.0,0.0,-1.0,2021-01-04,0,07:54:00,54
Philadelphia,2021-01-04 08:54:00,3.0,26.0,Cloudy,1014.66,17.0,0.0,-2.0,2021-01-04,0,08:54:00,54
Philadelphia,2021-01-04 09:54:00,2.0,26.0,Cloudy,1015.0,15.0,0.0,-2.0,2021-01-04,0,09:54:00,54
Philadelphia,2021-01-04 10:54:00,2.0,11.0,Light Rain,1015.0,15.0,0.0,-2.0,2021-01-04,0,10:54:00,54
Philadelphia,2021-01-04 11:54:00,2.0,26.0,Cloudy,1015.34,7.0,0.0,-1.0,2021-01-04,0,11:54:00,54
Philadelphia,2021-01-04 12:54:00,2.0,26.0,Cloudy,1016.35,11.0,0.0,-1.0,2021-01-04,0,12:54:00,54
Philadelphia,2021-01-04 13:54:00,3.0,26.0,Cloudy,1016.69,17.0,0.0,-2.0,2021-01-04,0,13:54:00,54
Philadelphia,2021-01-04 14:54:00,4.0,26.0,Cloudy,1016.69,11.0,0.0,1.0,2021-01-04,0,14:54:00,54
Philadelphia,2021-01-04 15:54:00,4.0,26.0,Cloudy,1016.35,17.0,0.0,1.0,2021-01-04,0,15:54:00,54
Philadelphia,2021-01-04 16:54:00,5.0,26.0,Cloudy,1015.34,17.0,0.0,1.0,2021-01-04,0,16:54:00,54
Philadelphia,2021-01-04 17:54:00,6.0,26.0,Cloudy,1014.66,11.0,0.0,3.0,2021-01-04,0,17:54:00,54
Philadelphia,2021-01-04 18:54:00,6.0,26.0,Cloudy,1014.32,9.0,0.0,4.0,2021-01-04,0,18:54:00,54
Philadelphia,2021-01-04 19:54:00,6.0,26.0,Cloudy,1014.66,13.0,0.0,3.0,2021-01-04,0,19:54:00,54
Philadelphia,2021-01-04 20:54:00,6.0,26.0,Cloudy,1014.66,11.0,0.0,3.0,2021-01-04,0,20:54:00,54
Philadelphia,2021-01-04 21:54:00,6.0,26.0,Cloudy,1014.66,7.0,0.0,4.0,2021-01-04,0,21:54:00,54
Philadelphia,2021-01-04 22:54:00,6.0,26.0,Cloudy,1014.66,13.0,0.0,3.0,2021-01-04,0,22:54:00,54
Philadelphia,2021-01-04 23:54:00,6.0,26.0,Cloudy,1015.0,7.0,0.0,4.0,2021-01-04,0,23:54:00,54
Philadelphia,2021-01-05 00:54:00,6.0,26.0,Cloudy,1015.0,7.0,0.0,4.0,2021-01-05,1,00:54:00,54
Philadelphia,2021-01-05 01:54:00,5.0,26.0,Cloudy,1014.66,9.0,0.0,3.0,2021-01-05,1,01:54:00,54
Philadelphia,2021-01-05 02:54:00,4.0,26.0,Cloudy,1014.32,13.0,0.0,1.0,2021-01-05,1,02:54:00,54
Philadelphia,2021-01-05 03:54:00,4.0,26.0,Cloudy,1014.32,9.0,0.0,2.0,2021-01-05,1,03:54:00,54
Philadelphia,2021-01-05 04:54:00,5.0,26.0,Cloudy,1013.64,6.0,0.0,5.0,2021-01-05,1,04:54:00,54
Philadelphia,2021-01-05 05:54:00,4.0,26.0,Cloudy,1013.31,7.0,0.0,2.0,2021-01-05,1,05:54:00,54
Philadelphia,2021-01-05 06:54:00,4.0,26.0,Cloudy,1013.31,9.0,0.0,2.0,2021-01-05,1,06:54:00,54
Philadelphia,2021-01-05 07:54:00,4.0,26.0,Cloudy,1013.64,6.0,0.0,4.0,2021-01-05,1,07:54:00,54
Philadelphia,2021-01-05 08:54:00,4.0,26.0,Cloudy,1013.31,0.0,0.0,4.0,2021-01-05,1,08:54:00,54
Philadelphia,2021-01-05 09:54:00,4.0,26.0,Cloudy,1013.31,11.0,0.0,1.0,2021-01-05,1,09:54:00,54
Philadelphia,2021-01-05 10:54:00,4.0,26.0,Cloudy,1013.31,6.0,0.0,4.0,2021-01-05,1,10:54:00,54
Philadelphia,2021-01-05 11:54:00,4.0,26.0,Cloudy,1013.64,7.0,0.0,2.0,2021-01-05,1,11:54:00,54
Philadelphia,2021-01-05 12:54:00,4.0,26.0,Cloudy,1013.64,0.0,0.0,4.0,2021-01-05,1,12:54:00,54
Philadelphia,2021-01-05 13:54:00,4.0,26.0,Cloudy,1013.98,0.0,0.0,4.0,2021-01-05,1,13:54:00,54
Philadelphia,2021-01-05 14:54:00,4.0,26.0,Cloudy,1013.98,6.0,0.0,4.0,2021-01-05,1,14:54:00,54
Philadelphia,2021-01-05 15:54:00,4.0,26.0,Cloudy,1013.31,6.0,0.0,4.0,2021-01-05,1,15:54:00,54
Philadelphia,2021-01-05 16:54:00,5.0,26.0,Cloudy,1012.29,0.0,0.0,5.0,2021-01-05,1,16:54:00,54
Philadelphia,2021-01-05 17:54:00,5.0,26.0,Cloudy,1011.95,11.0,0.0,2.0,2021-01-05,1,17:54:00,54
Philadelphia,2021-01-05 18:54:00,5.0,26.0,Cloudy,1011.95,15.0,0.0,2.0,2021-01-05,1,18:54:00,54
Philadelphia,2021-01-05 19:54:00,5.0,26.0,Cloudy,1011.95,15.0,0.0,2.0,2021-01-05,1,19:54:00,54
Philadelphia,2021-01-05 20:54:00,5.0,26.0,Cloudy,1012.63,9.0,0.0,3.0,2021-01-05,1,20:54:00,54
Philadelphia,2021-01-05 21:54:00,5.0,26.0,Cloudy,1013.31,15.0,0.0,2.0,2021-01-05,1,21:54:00,54
Philadelphia,2021-01-05 22:54:00,5.0,26.0,Cloudy,1013.98,11.0,0.0,2.0,2021-01-05,1,22:54:00,54
Philadelphia,2021-01-05 23:54:00,4.0,26.0,Cloudy,1014.32,11.0,0.0,2.0,2021-01-05,1,23:54:00,54
Philadelphia,2021-01-06 00:54:00,4.0,26.0,Cloudy,1014.66,9.0,0.0,2.0,2021-01-06,2,00:54:00,54
Philadelphia,2021-01-06 01:54:00,4.0,26.0,Cloudy,1014.66,9.0,0.0,2.0,2021-01-06,2,01:54:00,54
Philadelphia,2021-01-06 02:54:00,4.0,26.0,Cloudy,1014.32,13.0,0.0,1.0,2021-01-06,2,02:54:00,54
Philadelphia,2021-01-06 03:54:00,4.0,26.0,Cloudy,1014.32,15.0,0.0,1.0,2021-01-06,2,03:54:00,54
Philadelphia,2021-01-06 04:54:00,4.0,26.0,Cloudy,1014.32,17.0,0.0,0.0,2021-01-06,2,04:54:00,54
Philadelphia,2021-01-06 05:54:00,4.0,26.0,Cloudy,1014.66,20.0,0.0,-1.0,2021-01-06,2,05:54:00,54
Philadelphia,2021-01-06 06:54:00,4.0,26.0,Cloudy,1015.0,19.0,0.0,-1.0,2021-01-06,2,06:54:00,54
Philadelphia,2021-01-06 07:54:00,4.0,26.0,Cloudy,1015.34,19.0,0.0,-1.0,2021-01-06,2,07:54:00,54
Philadelphia,2021-01-06 08:54:00,4.0,26.0,Cloudy,1015.34,20.0,0.0,-1.0,2021-01-06,2,08:54:00,54
Philadelphia,2021-01-06 09:54:00,4.0,26.0,Cloudy,1015.68,20.0,0.0,-1.0,2021-01-06,2,09:54:00,54
Philadelphia,2021-01-06 10:54:00,4.0,26.0,Cloudy,1015.68,24.0,0.0,-1.0,2021-01-06,2,10:54:00,54
Philadelphia,2021-01-06 11:54:00,4.0,26.0,Cloudy,1016.01,24.0,0.0,-1.0,2021-01-06,2,11:54:00,54
Philadelphia,2021-01-06 12:54:00,4.0,28.0,Mostly Cloudy,1016.69,26.0,0.0,-1.0,2021-01-06,2,12:54:00,54
Philadelphia,2021-01-06 13:54:00,4.0,30.0,Partly Cloudy,1017.37,24.0,0.0,-1.0,2021-01-06,2,13:54:00,54
Philadelphia,2021-01-06 14:54:00,5.0,28.0,Mostly Cloudy,1018.05,28.0,0.0,0.0,2021-01-06,2,14:54:00,54
Philadelphia,2021-01-06 15:54:00,5.0,28.0,Mostly Cloudy / Windy,1017.71,33.0,0.0,-1.0,2021-01-06,2,15:54:00,54
Philadelphia,2021-01-06 16:54:00,6.0,28.0,Mostly Cloudy / Windy,1017.03,35.0,0.0,0.0,2021-01-06,2,16:54:00,54
Philadelphia,2021-01-06 17:54:00,6.0,28.0,Mostly Cloudy / Windy,1016.69,35.0,0.0,0.0,2021-01-06,2,17:54:00,54
Philadelphia,2021-01-06 18:54:00,6.0,28.0,Mostly Cloudy,1016.69,31.0,0.0,1.0,2021-01-06,2,18:54:00,54
Philadelphia,2021-01-06 19:54:00,5.0,28.0,Mostly Cloudy,1017.37,31.0,0.0,-1.0,2021-01-06,2,19:54:00,54
Philadelphia,2021-01-06 20:54:00,5.0,28.0,Mostly Cloudy,1018.05,30.0,0.0,0.0,2021-01-06,2,20:54:00,54
Philadelphia,2021-01-06 21:54:00,4.0,27.0,Mostly Cloudy,1018.38,19.0,0.0,0.0,2021-01-06,2,21:54:00,54
Philadelphia,2021-01-06 22:54:00,4.0,27.0,Mostly Cloudy,1018.72,30.0,0.0,-2.0,2021-01-06,2,22:54:00,54
Philadelphia,2021-01-06 23:54:00,4.0,27.0,Mostly Cloudy,1019.06,19.0,0.0,-1.0,2021-01-06,2,23:54:00,54
Philadelphia,2021-01-07 00:54:00,4.0,29.0,Partly Cloudy,1019.06,15.0,0.0,0.0,2021-01-07,3,00:54:00,54
Philadelphia,2021-01-07 01:54:00,3.0,29.0,Partly Cloudy,1019.06,19.0,0.0,-1.0,2021-01-07,3,01:54:00,54
Philadelphia,2021-01-07 02:54:00,3.0,27.0,Mostly Cloudy,1019.06,11.0,0.0,0.0,2021-01-07,3,02:54:00,54
Philadelphia,2021-01-07 03:54:00,3.0,27.0,Mostly Cloudy,1019.06,22.0,0.0,-2.0,2021-01-07,3,03:54:00,54
Philadelphia,2021-01-07 04:54:00,2.0,29.0,Partly Cloudy,1019.4,17.0,0.0,-2.0,2021-01-07,3,04:54:00,54
Philadelphia,2021-01-07 05:54:00,2.0,33.0,Fair,1019.06,15.0,0.0,-2.0,2021-01-07,3,05:54:00,54
Philadelphia,2021-01-07 06:54:00,2.0,33.0,Fair,1019.74,19.0,0.0,-3.0,2021-01-07,3,06:54:00,54
Philadelphia,2021-01-07 07:54:00,2.0,33.0,Fair,1019.74,26.0,0.0,-4.0,2021-01-07,3,07:54:00,54
Philadelphia,2021-01-07 08:54:00,1.0,33.0,Fair,1019.74,19.0,0.0,-4.0,2021-01-07,3,08:54:00,54
Philadelphia,2021-01-07 09:54:00,1.0,33.0,Fair,1019.74,11.0,0.0,-3.0,2021-01-07,3,09:54:00,54
Philadelphia,2021-01-07 10:54:00,1.0,33.0,Fair,1020.08,19.0,0.0,-4.0,2021-01-07,3,10:54:00,54
Philadelphia,2021-01-07 11:54:00,1.0,34.0,Fair,1020.42,19.0,0.0,-4.0,2021-01-07,3,11:54:00,54
Philadelphia,2021-01-07 12:54:00,1.0,34.0,Fair,1021.09,20.0,0.0,-4.0,2021-01-07,3,12:54:00,54
Philadelphia,2021-01-07 13:54:00,2.0,34.0,Fair,1021.43,20.0,0.0,-3.0,2021-01-07,3,13:54:00,54
Philadelphia,2021-01-07 14:54:00,3.0,34.0,Fair,1021.09,26.0,0.0,-2.0,2021-01-07,3,14:54:00,54
Philadelphia,2021-01-07 15:54:00,4.0,34.0,Fair,1020.75,24.0,0.0,-1.0,2021-01-07,3,15:54:00,54
Philadelphia,2021-01-07 16:54:00,6.0,34.0,Fair,1019.74,28.0,0.0,1.0,2021-01-07,3,16:54:00,54
Philadelphia,2021-01-07 17:54:00,6.0,34.0,Fair,1019.06,20.0,0.0,2.0,2021-01-07,3,17:54:00,54
Philadelphia,2021-01-07 18:54:00,7.0,34.0,Fair,1019.06,20.0,0.0,3.0,2021-01-07,3,18:54:00,54
Philadelphia,2021-01-07 19:54:00,7.0,34.0,Fair,1019.06,17.0,0.0,3.0,2021-01-07,3,19:54:00,54
Philadelphia,2021-01-07 20:54:00,7.0,34.0,Fair,1019.74,20.0,0.0,3.0,2021-01-07,3,20:54:00,54
Philadelphia,2021-01-07 21:54:00,6.0,33.0,Fair,1019.74,20.0,0.0,2.0,2021-01-07,3,21:54:00,54
Philadelphia,2021-01-07 22:54:00,4.0,33.0,Fair,1020.08,15.0,0.0,1.0,2021-01-07,3,22:54:00,54
Philadelphia,2021-01-07 23:54:00,3.0,33.0,Fair,1020.08,19.0,0.0,-1.0,2021-01-07,3,23:54:00,54
Philadelphia,2021-01-08 00:54:00,3.0,33.0,Fair,1020.08,22.0,0.0,-2.0,2021-01-08,4,00:54:00,54
Philadelphia,2021-01-08 01:54:00,2.0,33.0,Fair,1020.08,15.0,0.0,-3.0,2021-01-08,4,01:54:00,54
Philadelphia,2021-01-08 02:54:00,1.0,33.0,Fair,1020.08,9.0,0.0,-3.0,2021-01-08,4,02:54:00,54
Philadelphia,2021-01-08 03:54:00,0.0,33.0,Fair,1020.42,7.0,0.0,-3.0,2021-01-08,4,03:54:00,54
Philadelphia,2021-01-08 04:54:00,-1.0,33.0,Fair,1019.74,9.0,0.0,-4.0,2021-01-08,4,04:54:00,54
Philadelphia,2021-01-08 05:54:00,-1.0,33.0,Fair,1019.74,7.0,0.0,-3.0,2021-01-08,4,05:54:00,54
Philadelphia,2021-01-08 06:54:00,-2.0,33.0,Fair,1019.4,6.0,0.0,-2.0,2021-01-08,4,06:54:00,54
Philadelphia,2021-01-08 07:54:00,-2.0,29.0,Partly Cloudy,1019.06,7.0,0.0,-6.0,2021-01-08,4,07:54:00,54
Philadelphia,2021-01-08 08:54:00,-1.0,27.0,Mostly Cloudy,1018.72,7.0,0.0,-4.0,2021-01-08,4,08:54:00,54
